date,open,high,low,close,volume
2016-05-11,13.8393,14.3653,13.7367,13.9307,5159979.0
2016-05-12,14.096,14.1113,13.5767,13.8187,3650184.0
2016-05-13,13.852,14.08,13.78,13.8407,2821569.0
2016-05-16,13.8767,14.21,13.8613,13.886,2946404.0
2016-05-17,13.9367,13.988,13.6013,13.644,2842028.0
2016-05-18,13.9433,14.354,13.85,14.078,5588233.0
2016-05-19,14.2413,14.4527,13.82,14.3473,6820662.0
2016-05-20,14.466,14.7033,14.4233,14.6853,8996774.0
2016-05-23,14.658,14.84,14.3907,14.4147,5096826.0
2016-05-24,14.44,14.5827,14.3453,14.5273,3009638.0
2016-05-25,14.5273,14.7573,14.434,14.6387,3131279.0
2016-05-26,14.7,15.0173,14.6033,15.008,4067112.0
2016-05-27,14.9993,15.062,14.7167,14.8693,3645992.0
2016-05-31,14.8693,14.9833,14.7667,14.882,2786822.0
2016-06-01,14.7653,14.8267,14.4593,14.6373,2982370.0
2016-06-02,14.6393,14.6607,14.474,14.5973,2018037.0
2016-06-03,14.6667,14.796,14.534,14.5993,2226112.0
2016-06-06,14.5333,14.7267,14.3633,14.712,2243751.0
2016-06-07,14.816,15.6293,14.768,15.4893,6197792.0
2016-06-08,15.5867,16.056,15.5067,15.7013,5965784.0
2016-06-09,15.6653,15.6887,15.1373,15.2907,4465217.0
2016-06-10,15.1593,15.198,14.5613,14.586,6011165.0
2016-06-13,14.6333,15.0513,14.5107,14.5247,4187953.0
2016-06-14,14.592,14.8133,14.1687,14.3307,3576222.0
2016-06-15,14.4633,14.7933,14.342,14.5133,2906450.0
2016-06-16,14.4947,14.536,14.2333,14.5287,2439227.0
2016-06-17,14.5207,14.666,14.3,14.3647,3108208.0
2016-06-20,14.6333,14.9167,14.5487,14.6467,3551370.0
2016-06-21,14.712,14.838,14.5873,14.6407,3391122.0
2016-06-22,13.298,13.73,13.05,13.1107,23716534.0
2016-06-23,13.046,13.17,12.8087,13.0933,10102673.0
2016-06-24,12.67,13.008,12.6487,12.8767,6991229.0
2016-06-27,12.724,12.7867,12.602,12.6327,664207.0
2016-06-28,13.4593,13.6033,13.294,13.4527,6159645.0
2016-06-29,13.6753,14.1187,13.5333,14.0127,5987865.0
2016-06-30,14.198,14.2333,13.9347,14.152,4811424.0
2016-07-01,13.7427,14.5493,13.7333,14.4333,5397730.0
2016-07-05,13.982,14.3027,13.8667,14.2653,5170322.0
2016-07-06,14.0,14.3487,13.9333,14.296,4910425.0
2016-07-07,14.2067,14.5413,14.2007,14.396,3603475.0
2016-07-08,14.52,14.654,14.3,14.452,4068350.0
2016-07-11,14.664,15.1187,14.634,14.9853,5378658.0
2016-07-12,14.94,15.1667,14.8813,14.9767,4574215.0
2016-07-13,15.0333,15.0393,14.686,14.8353,3542814.0
2016-07-14,14.8747,14.996,14.7367,14.7687,2660295.0
2016-07-15,14.8347,14.85,14.6427,14.6933,2231101.0
2016-07-18,14.6427,15.1393,14.5533,15.0833,3394638.0
2016-07-19,15.0,15.2733,14.9833,15.0173,3047824.0
2016-07-20,15.098,15.32,15.0,15.224,2556389.0
2016-07-21,15.0667,15.1893,14.6067,14.7,4426066.0
2016-07-22,14.7993,14.9667,14.592,14.818,2570812.0
2016-07-25,14.818,15.426,14.758,15.334,4479586.0
2016-07-26,15.1793,15.3333,15.02,15.3007,3427536.0
2016-07-27,15.2893,15.5573,15.128,15.2327,2887228.0
2016-07-28,15.1967,15.384,15.1067,15.374,2415562.0
2016-07-29,15.38,15.6853,15.3493,15.6527,3062650.0
2016-08-01,15.7,15.7753,15.292,15.334,4014298.0
